taxon_id,scientific_name,common_name,rank,wikipedia_summary,wikipedia_url,kingdom,phylum,class,order,family,genus,conservation_status,conservation_status_source,threatened,endemic,native,introduced,observations_count,default_photo_url,photo_urls,iconic_taxon_name
50149,Calliandra californica,Baja fairy duster,species,"<i><b>Calliandra californica</b></i> (<b>Baja fairy duster</b>), is an evergreen, woody shrub which is native to Baja California, Mexico. In Spanish, the plant is also known vernacularly as <b>tabardillo,</b> <b>zapotillo</b> or <b>chuparosa</b>. The flowers, which appear in early summer, have clusters of red stamens. The shrub is usually between 0.6 and 1.8 metres in height and has bipinnate leaves. The leaves have been described as ""fern-like."" Leaves close at night time.",https://en.wikipedia.org/wiki/Calliandra californica,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,,,False,False,False,False,3257,https://inaturalist-open-data.s3.amazonaws.com/photos/15967/medium.jpg,"[None, None, None, None]",Plantae
50153,Sphaeralcea ambigua,apricot mallow,species,"<i><b>Sphaeralcea ambigua</b></i>, commonly known as <b>desert globemallow</b> or <b>apricot mallow</b>, is a member of the genus <i>Sphaeralcea</i> in the mallow family (Malvaceae).",http://en.wikipedia.org/wiki/Sphaeralcea_ambigua,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,,,False,False,False,False,19808,https://static.inaturalist.org/photos/33627068/medium.jpg,"[None, None, None, None, None]",Plantae
68587,Penstemon deustus,Hot Rock Penstemon,species,"<i><b>Penstemon deustus</b></i> is a species of penstemon known by the common names <b>hotrock penstemon</b> and <b>scabland penstemon</b>. It is native to much of the northwestern United States from the Pacific Northwest to Wyoming, where it grows in many types of forest and open plateau habitat, often on soils heavy in volcanic rock or on limestone outcrops. It is a perennial herb with upright branches approaching 40 centimeters in maximum height. The thick leaves are lance-shaped to...",https://en.wikipedia.org/wiki/Penstemon deustus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,2815,https://inaturalist-open-data.s3.amazonaws.com/photos/205938049/medium.jpeg,"[None, None, None, None, None]",Plantae
287727,Fouquieria formosa,,species,"<i><b>Fouquieria formosa</b></i> is a species of <i>Fouquieria</i> in the ocotillo family, native to central and southern Mexico (Chiapas, Oaxaca, Guerrero, Puebla, Morelos, Michoacán, México State, Distrito Federal, Jalisco).",https://en.wikipedia.org/wiki/Fouquieria formosa,Plantae,Tracheophyta,Magnoliopsida,Ericales,Fouquieriaceae,Fouquieria,,,False,False,False,False,383,https://inaturalist-open-data.s3.amazonaws.com/photos/28373092/medium.jpg,"[None, None, None, None, None]",Plantae
68601,Ferocactus viridescens,San Diego Barrel Cactus,species,"<i><b>Ferocactus viridescens</b></i> is a rare species of barrel cactus known by several common names, including <b>Coast barrel cactus</b> and <b>San Diego barrel cactus</b>. It is native to southern California and northern Baja California. Most of its native range is in San Diego County, California, where it is threatened by development, agriculture, and other alterations in its habitat.",https://en.wikipedia.org/wiki/Ferocactus viridescens,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,6052,https://static.inaturalist.org/photos/16868923/medium.jpg,"[None, None, None, None, None]",Plantae
58362,Hesperoyucca whipplei,chaparral yucca,species,"<i><b>Hesperoyucca whipplei</b></i> (syn. <i>Yucca whipplei</i> ) (<b>chaparral yucca</b>, <b>our Lord's candle</b>, <b>Spanish bayonet</b>, <b>Quixote yucca</b> or <b>foothill yucca</b> is a species of flowering plant closely related to, and formerly usually included in, the genus <i>Yucca</i>. It is native to southern California, United States and Baja California, Mexico, where it occurs mainly in chaparral, coastal sage scrub, and oak woodland plant communities at altitudes of 0–2500 m.",https://en.wikipedia.org/wiki/Hesperoyucca whipplei,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hesperoyucca,,,False,False,False,False,26721,https://inaturalist-open-data.s3.amazonaws.com/photos/122618669/medium.jpg,"[None, None, None, None, None]",Plantae
502780,Vachellia karroo,Sweet Thorn,species,"<i><b>Vachellia karroo</b></i>, commonly known as the <b>Sweet thorn</b>, is a species of acacia, native to southern Africa from southern Angola east to Mozambique, and south to South Africa.",http://en.wikipedia.org/wiki/Vachellia_karroo,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,,,False,False,False,False,17729,https://inaturalist-open-data.s3.amazonaws.com/photos/15408476/medium.jpg,"[None, None, None, None, None]",Plantae
64513,Lupinus sparsiflorus,Coulter's lupine,species,"<i><b>Lupinus sparsiflorus</b></i> (<b>Coulter's lupine</b>) is a species of lupin native to North America. In the United States it occurs in California, Nevada, Arizona and Utah, and in Mexico it is found in Baja California and Sonora. Other common names include <b>Mojave lupine</b>, a name it shares with <i>Lupinus odoratus</i>.",https://en.wikipedia.org/wiki/Lupinus sparsiflorus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,6594,https://inaturalist-open-data.s3.amazonaws.com/photos/261980098/medium.jpg,"[None, None, None, None, None]",Plantae
62474,Opuntia fragilis,Brittle Pricklypear,species,"<i><b>Opuntia fragilis</b></i>, known by the common names <b>brittle pricklypear</b> and <b>little prickly pear</b>, is a prickly pear cactus native to much of western North America as well as some eastern states such as Illinois, Iowa, Wisconsin and Michigan. It occurs in several Canadian provinces. It is known from farther north than any other cactus, occurring at as far as 56°N latitude in British Columbia. There is an isolated and possibly genetically unique population in Eastern Ontario...",https://en.wikipedia.org/wiki/Opuntia fragilis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,,False,False,False,False,9234,https://inaturalist-open-data.s3.amazonaws.com/photos/4708875/medium.jpeg,"[None, None, None, None, None]",Plantae
76813,Encelia frutescens,button brittlebush,species,<i><b>Encelia frutescens</b></i> is a species of flowering plant in the daisy family known by the common names <b>button brittlebush</b> and <b>bush encelia</b>.,https://en.wikipedia.org/wiki/Encelia frutescens,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,,,False,False,False,False,1106,https://inaturalist-open-data.s3.amazonaws.com/photos/34811413/medium.jpg,"[None, None, None, None, None]",Plantae
76814,Encelia virginensis,Virgin River Brittlebush,species,"<i><b>Encelia virginensis</b></i> is a North American species of flowering plants in the daisy family known by the common name <b>Virgin River brittlebush</b>. This shrub is native to the southwestern United States and northwestern Mexico, particularly the Mojave Desert and the Sonoran Desert. It has been found in Baja California, southern California, Nevada, Arizona, southwestern Utah, and southwestern New Mexico.",https://en.wikipedia.org/wiki/Encelia virginensis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,,,False,False,False,False,964,https://inaturalist-open-data.s3.amazonaws.com/photos/2957581/medium.jpg,"[None, None, None, None]",Plantae
189455,Ariocarpus retusus,,species,"<i><b>Ariocarpus retusus</b></i> is a species of cactus, from the genus <i>Ariocarpus</i>, found mainly in Mexico. It is one of the largest and fastest-growing species of this genus, known for its slow growth. Despite its slow growth, often taking 10 years to reach flowering age, the <i>retusus</i> is a desirable cactus for cultivation, having attractive flowers and an interesting form. It is also one of the easiest cacti to grow from the genus.",https://en.wikipedia.org/wiki/Ariocarpus retusus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ariocarpus,,,False,False,False,False,1309,https://static.inaturalist.org/photos/4920224/medium.jpeg,"[None, None, None, None, None]",Plantae
498722,Yucca utahensis,Utah yucca,species,"<i><b>Yucca utahensis</b></i> is a species in the family Asparagaceae, native to Utah, Nevada and Arizona. McKelvey",https://en.wikipedia.org/wiki/Yucca utahensis,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,,,False,False,False,False,654,https://static.inaturalist.org/photos/19031463/medium.jpg,"[None, None, None, None, None]",Plantae
209956,Parkinsonia praecox,palo brea,species,"<i><b>Parkinsonia praecox</b></i> (syn. <i>Cercidium praecox</i>), the <b>palo brea</b> or <b>Sonoran palo verde</b>, is a species of flowering plant in the family Fabaceae. It is native to the dry Neotropics from Mexico to Argentina. A small tree reaching 6 to 9 m (20 to 30 ft), it is usually a bit wider than it is tall.",https://en.wikipedia.org/wiki/Parkinsonia praecox,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,,,False,False,False,False,2637,https://inaturalist-open-data.s3.amazonaws.com/photos/8616709/medium.jpg,"[None, None, None, None, None]",Plantae
164926,Lupinus sericeus,Silky Lupine,species,<i><b>Lupinus sericeus</b></i> is a species of flowering plant in the legume family known by the common name <b>silky lupine</b> or <b>Pursh's silky lupine</b>. It is native to western North America from British Columbia to Arizona and east to Alberta and Colorado.,https://en.wikipedia.org/wiki/Lupinus sericeus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,5386,https://inaturalist-open-data.s3.amazonaws.com/photos/512682483/medium.jpg,"[None, None, None, None, None]",Plantae
287808,Sphaeralcea fulva,La Luna Globemallow,species,"<i><b>Sphaeralcea fulva</b></i>, commonly known as <b>desert mallow</b>, is a species of flowering plant in the family Malvaceae. It is native to northwestern Mexico.",https://en.wikipedia.org/wiki/Sphaeralcea fulva,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,,,False,False,False,False,183,https://inaturalist-open-data.s3.amazonaws.com/photos/331064697/medium.jpg,"[None, None, None]",Plantae
871500,Echinomastus johnsonii,Johnson's Beehive Cactus,species,"<i><b>Echinomastus johnsonii</b></i> (syn. <i>Sclerocactus johnsonii</i>) is a species of cactus known by the common names <b>Johnson's beehive cactus</b> and <b>Johnson's fishhook cactus</b>. It is native to the southwestern United States from eastern California to Utah, where it can be found in desert scrub habitat. It produces an egg-shaped or cylindrical stem up to 25 centimetres (10 inches) tall by 10 centimetres (4 inches) wide. It is covered densely in straight and curving spines which may be...",https://en.wikipedia.org/wiki/Echinomastus johnsonii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinomastus,G3,NatureServe,False,False,False,False,1903,https://inaturalist-open-data.s3.amazonaws.com/photos/390419/medium.jpeg,"[None, None, None, None, None]",Plantae
60511,Penstemon rostriflorus,Bridges' penstemon,species,"<i><b>Penstemon rostriflorus</b></i> is a species of penstemon known by the common names <b>beaked penstemon</b>, <b>Bridge penstemon</b>, or <b>Bridges' penstemon</b>.",https://en.wikipedia.org/wiki/Penstemon rostriflorus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,3638,https://inaturalist-open-data.s3.amazonaws.com/photos/14528/medium.jpg,"[None, None, None, None, None]",Plantae
48225,Eschscholzia californica,California poppy,species,"<i><b>Eschscholzia californica</b></i> (<b>California poppy</b>, <b>Californian poppy</b>, <b>golden poppy</b>, <b>California sunlight</b>, <b>cup of gold</b>) is a species of flowering plant in the Papaveraceae family, native to the United States and Mexico. It is an ornamental plant and it is used medicinally and in cooking, and it became the official state flower of California in 1903.",https://en.wikipedia.org/wiki/Eschscholzia californica,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,,,False,False,False,False,88106,https://inaturalist-open-data.s3.amazonaws.com/photos/67227218/medium.jpg,"[None, None, None, None, None]",Plantae
1588323,Senegalia afra,Common Hook-thorn Acacia,species,"<i><b>Senegalia afra</b></i>, also known as <b>hook-thorn</b> or <i><b>Acacia afra</b></i>, is a tree that occurs commonly in southern Africa. Though it is cultivated, it often occurs naturally in Gauteng suburban gardens, together with <i>Acacia karroo</i> and <i>Acacia robusta</i>.",https://en.wikipedia.org/wiki/Senegalia_afra,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senegalia,,,False,False,False,False,2489,https://inaturalist-open-data.s3.amazonaws.com/photos/16112761/medium.jpg,"[None, None, None, None, None]",Plantae
162933,Ferocactus emoryi,Emory's barrel cactus,species,"<i><b>Ferocactus emoryi</b></i>, known commonly as <b>Emory's barrel cactus</b>, <b>Coville's barrel cactu</b>s and <b>traveler's friend</b>, is a barrel cactus in the genus <i>Ferocactus</i>.",https://en.wikipedia.org/wiki/Ferocactus emoryi,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,1759,https://static.inaturalist.org/photos/13357288/medium.jpg,"[None, None, None, None, None]",Plantae
162935,Ferocactus wislizeni,fishhook barrel cactus,species,"<i><b>Ferocactus wislizeni</b></i>, the <b>fishhook barrel cactus</b>, also called <b>Arizona barrel cactus</b>, <b>candy barrel cactus</b>, and <b>Southwestern barrel cactus</b>, is a species of flowering plant in the cactus family Cactaceae, native to northern Mexico and the southern United States. It is a ball-shaped cactus eventually growing to a cylindrical shape, with spiny ribs and red or yellow flowers in summer.",https://en.wikipedia.org/wiki/Ferocactus wislizeni,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,VU,IUCN Red List,False,False,False,False,21811,https://static.inaturalist.org/photos/1131627/medium.jpg,"[None, None, None, None, None]",Plantae
60541,Yucca glauca,Great Plains yucca,species,"<i><b>Yucca glauca</b></i> (syn. <i>Yucca angustifolia</i>) is a species of perennial evergreen plant, adapted to xeric (dry)growth conditions. It is also known as <b>small soapweed</b>, <b>soapweed yucca</b>, <b>Spanish bayonet</b>, <b>Great Plains yucca</b> and <b>beargrass</b>.",https://en.wikipedia.org/wiki/Yucca glauca,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,,,False,False,False,False,12390,https://inaturalist-open-data.s3.amazonaws.com/photos/277447800/medium.jpg,"[None, None, None, None, None]",Plantae
283783,Nolina nelsonii,Blue Nolina,species,"<i><b>Nolina nelsonii</b></i> (<b>Blue Nolina</b> or <b>Nelson's Bear Grass</b>), often misspelled <i>Nolina nelsoni</i>, is a flowering plant in the genus Nolina. The species was first described in 1906; in its genus, it is morphologically most similar to Nolina parryi. This extremely drought-tolerant plant is native to the deserts and montane regions in the State of Tamaulipas in northern/northeastern Mexico. It is known to be cold-hardy to at least −12 °C. It develops a trunk measuring from one to...",https://en.wikipedia.org/wiki/Nolina nelsonii,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Nolina,,,False,False,False,False,31,https://static.inaturalist.org/photos/593179/medium.jpg,"[None, None, None, None]",Plantae
281758,Acaciella angustissima,prairie acacia,species,...,https://en.wikipedia.org/wiki/Acaciella angustissima,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acaciella,,,False,False,False,False,3797,https://static.inaturalist.org/photos/93213476/medium.jpeg,"[None, None, None, None, None]",Plantae
83104,Agave havardiana,Havard's Century Plant,species,<i><b>Agave havardiana</b></i> is a plant species native to the Big Bend area of western Texas as well as Chihuahua and Coahuila. It prefers grassy to rocky slopes or woodlands at elevations of 1200–2000 m.,https://en.wikipedia.org/wiki/Agave havardiana,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,VU,IUCN Red List,False,False,False,False,1719,https://static.inaturalist.org/photos/130121684/medium.jpg,"[None, None, None, None, None]",Plantae
83105,Agave lechuguilla,lechuguilla,species,"<i><b>Agave lechuguilla</b></i> (common name in Chihuahua: <i>lechuguilla</i>, meaning ""little lettuce"") is an <i>Agave</i> species found only in the Chihuahuan Desert, where it is an indicator species. It typically grows on calcareous soils. The plant flowers once in its life, then it dies. The flowers are a source of nutrients for insects, bats, and some birds.",https://en.wikipedia.org/wiki/Agave lechuguilla,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,5871,https://inaturalist-open-data.s3.amazonaws.com/photos/367069878/medium.jpg,"[None, None, None, None, None]",Plantae
160935,Coryphantha sulcata,Grooved nipple cactus,species,"<i><b>Coryphantha sulcata</b></i>, a member of the cactus family Cactaceae, is a species of cactus occurring in Texas and a small part of northeastern Mexico. Sometimes the species is called Grooved Nipple Cactus or Pineapple Cactus, though the latter name sometimes is shared with another species.",https://en.wikipedia.org/wiki/Coryphantha sulcata,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Coryphantha,Vulnerable,NatureServe,False,False,False,False,2691,https://static.inaturalist.org/photos/84595521/medium.jpeg,"[None, None, None, None, None]",Plantae
119980,Opuntia lindheimeri,Texas Pricklypear,species,"<i><b>Opuntia lindheimeri</b></i> is a cactus which is treated by some botanists as a species separate and distinct from <i>O. engelmannii</i>. Britton and Rose also considered that <i>O. lindheimeri</i> is a stand-alone species as did Engelmann who described it in 1850. The point is not settled, and other botanists accept <i>O. lindheimeri</i> as a variety of <i>O. engelmannii</i>. Whatever their taxonomic relationship, the plants are easily distinguished when grown side-by-side and do not generally overlap in their",https://en.wikipedia.org/wiki/Opuntia lindheimeri,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,,False,False,False,False,10450,https://static.inaturalist.org/photos/24773610/medium.jpg,"[None, None, None, None, None]",Plantae
54449,Carnegiea gigantea,saguaro,species,"The <b>saguaro</b> (/səˈwɑːroʊ/, Spanish pronunciation: ) (<i><b>Carnegiea gigantea</b></i>) is an arborescent (tree-like) cactus species in the monotypic genus <i><b>Carnegiea</b></i>, which can grow to be over 40 feet (12 m) tall. It is native to the Sonoran Desert in Arizona, the Mexican State of Sonora, and the Whipple Mountains and Imperial County areas of California. The saguaro blossom is the state wildflower of Arizona. Its scientific name is given in honor of Andrew Carnegie. In 1994, Saguaro National Park,...",https://en.wikipedia.org/wiki/Carnegiea gigantea,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Carnegiea,,,False,False,False,False,77970,https://inaturalist-open-data.s3.amazonaws.com/photos/77029090/medium.jpg,"[None, None, None, None, None]",Plantae
54453,Ferocactus cylindraceus,California Barrel Cactus,species,"<i><b>Ferocactus cylindraceus</b></i> is a species of barrel cactus which is known by several common names, including <b>California barrel cactus</b>, <b>Desert barrel cactus</b>, and <b>miner's compass</b>. It was first described by George Engelmann in 1853.",https://en.wikipedia.org/wiki/Ferocactus cylindraceus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,31760,https://inaturalist-open-data.s3.amazonaws.com/photos/39979088/medium.jpeg,"[None, None, None, None, None]",Plantae
273594,Mammillaria elongata,Gold Lace Cactus,species,"<i><b>Mammillaria elongata</b></i> (<b>gold lace cactus</b>, <b>ladyfinger cactus</b>) is a species of flowering plant in the Cactaceae family, native to central Mexico. Growing to 15 cm (6 in) tall by 30 cm (12 in) wide, it consists of densely packed clusters of elongated oval stems, covered in harmless yellow or brown spines, and in spring producing white or yellow flowers. It is among the commonest and most variable of its genus in nature, and is a popular subject for cultivation. It...",https://en.wikipedia.org/wiki/Mammillaria elongata,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,,False,False,False,False,2104,https://inaturalist-open-data.s3.amazonaws.com/photos/13994668/medium.jpeg,"[None, None, None, None, None]",Plantae
273595,Ferocactus gracilis,Fire Barrel Cactus,species,<i><b>Ferocactus gracilis</b></i> is a species of Ferocactus from Mexico.,https://en.wikipedia.org/wiki/Ferocactus gracilis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,1409,https://inaturalist-open-data.s3.amazonaws.com/photos/11105117/medium.jpeg,"[None, None, None, None, None]",Plantae
273597,Mammillaria compressa,Mother of Hundreds,species,<i><b>Mammillaria compressa</b></i> is a species of cactus in the subfamily Cactoideae.,https://en.wikipedia.org/wiki/Mammillaria compressa,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,,False,False,False,False,885,https://inaturalist-open-data.s3.amazonaws.com/photos/12979015/medium.jpg,"[None, None, None, None, None]",Plantae
1424585,Yucca treculiana,Spanish dagger,species,"<i><b>Yucca treculiana</b></i> Carrière is a species of flowering plant in the family Asparagaceae, native to Texas, New Mexico and Coahuila. Common names include <b>Spanish dagger</b>, <b>Spanish bayonet</b> and <b>Don Quixote's lance</b>.",https://en.wikipedia.org/wiki/Yucca_treculiana,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,VU,IUCN Red List,False,False,False,False,5905,https://inaturalist-open-data.s3.amazonaws.com/photos/17621904/medium.jpg,"[None, None, None, None, None]",Plantae
498893,Larrea nitida,,species,<i><b>Larrea nitida</b></i> is a species of flowering plant in the family Zygophyllaceae. It is native to North and Central Chile and Argentina.,https://en.wikipedia.org/wiki/Larrea nitida,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,,,False,False,False,False,513,https://inaturalist-open-data.s3.amazonaws.com/photos/5482061/medium.jpeg,"[None, None, None, None, None]",Plantae
79056,Senegalia greggii,Catclaw Acacia,species,"<i><b>Senegalia greggii</b></i> is a species of <i>Senegalia</i> native to the southwestern United States and northern Mexico, from the extreme south of Utah (where, at 37°10' N it is the northernmost naturally occurring <i>Senegalia</i> species anywhere in the world) south through southern Nevada, southeast California, Arizona, New Mexico and western Texas to Baja California, Sinaloa and Nuevo León in Mexico.",https://en.wikipedia.org/wiki/Senegalia greggii,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senegalia,,,False,False,False,False,12130,https://static.inaturalist.org/photos/75134640/medium.jpg,"[None, None, None, None, None]",Plantae
273618,Cylindropuntia imbricata,tree cholla,species,"The <b>cane cholla</b> (or <b>walking stick cholla</b>, <b>tree cholla</b>, <b>chainlink cactus</b>, etc.) (<i><b>Cylindropuntia imbricata</b></i>) is a cactus found in the Southwestern United States and northern Mexico, including some cooler regions in comparison to many other cacti. It occurs primarily in the arid regions of the Southwestern United States in the states of Oklahoma, Texas, New Mexico, Arizona, Colorado, and Nevada. It is often conspicuous because of its shrubby or even tree-like size, its silhouette, and its...",https://en.wikipedia.org/wiki/Cylindropuntia imbricata,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,,,False,False,False,False,29483,https://inaturalist-open-data.s3.amazonaws.com/photos/24762425/medium.jpg,"[None, None, None, None, None]",Plantae
281816,Ferocactus robustus,,species,<i><b>Ferocactus robustus</b></i> is a barrel cactus in the genus <i>Ferocactus</i> belonging to the family Cacteae.,https://en.wikipedia.org/wiki/Ferocactus robustus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,,,False,False,False,False,649,https://inaturalist-open-data.s3.amazonaws.com/photos/9605045/medium.jpeg,"[None, None, None, None, None]",Plantae
169179,Sphaeralcea incana,gray globemallow,species,"<i><b>Sphaeralcea incana</b></i>, with the common names <b>gray globemallow</b> and <b>soft globemallow</b>, is a desert plant in the mallow family (Malvaceae).",https://en.wikipedia.org/wiki/Sphaeralcea incana,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,,,False,False,False,False,596,https://inaturalist-open-data.s3.amazonaws.com/photos/11613065/medium.jpeg,"[None, None, None]",Plantae
273629,Mammillaria vetula,,species,"<i><b>Mammillaria vetula</b></i> is a species of cactus in the subfamily Cactoideae. It is endemic to the Mexican states of Hidalgo, Guanajuato and Querétaro.",https://en.wikipedia.org/wiki/Mammillaria vetula,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,,False,False,False,False,1230,https://inaturalist-open-data.s3.amazonaws.com/photos/101455632/medium.jpg,"[None, None, None, None]",Plantae
273630,Ferocactus fordii,Ford barrel cactus,species,"<i><b>Ferocactus fordii</b></i> (<b>ford barrel cactus</b>) is a species of flowering plant in the family Cactaceae, native to Baja California in Mexico. It is spherical, growing to 50 cm (20 in) in diameter, with whitish-grey radial spines and solitary flowers of a deep rose pink, 4 cm (2 in) in diameter.",https://en.wikipedia.org/wiki/Ferocactus fordii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,VU,IUCN Red List,False,False,False,False,394,https://inaturalist-open-data.s3.amazonaws.com/photos/9011605/medium.jpeg,"[None, None, None, None, None]",Plantae
52445,Acacia auriculiformis,Earpod Wattle,species,"<i><b>Acacia auriculiformis</b></i>, commonly known as <b>auri</b>, <b>earleaf acacia</b>, <b>earpod wattle</b>, <b>northern black wattle</b>, <b>Papuan wattle</b>, and <b>tan wattle</b>, <i>akashmoni</i> in Bengali, is a fast-growing, crooked, gnarly tree in the family Fabaceae. It is native to Australia, Indonesia, and Papua New Guinea. It grows up to 30m tall. <i>Acacia auriculiformis</i> has about 47 000 seeds/kg.",https://en.wikipedia.org/wiki/Acacia auriculiformis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,,,False,False,False,False,4604,https://inaturalist-open-data.s3.amazonaws.com/photos/700459/medium.JPG,"[None, None, None, None, None]",Plantae
62688,Penstemon heterodoxus,Sierra Penstemon,species,"<i><b>Penstemon heterodoxus</b></i> is a species of penstemon known by the common name <b>Sierra beardtongue</b>. It is native to California and western Nevada where it grows in several of the mountain ranges from the Klamath Mountains to the Sierra Nevada - and the slopes and plateaus to the east. It grows in subalpine and alpine climates in mountain forests, meadows and talus.",https://en.wikipedia.org/wiki/Penstemon heterodoxus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,2558,https://inaturalist-open-data.s3.amazonaws.com/photos/17884/medium.jpg,"[None, None, None, None]",Plantae
62689,Lupinus lepidus,Dwarf Lupine,species,"<i><b>Lupinus lepidus</b></i>, the <b>Pacific lupine</b>, <b>prairie lupine</b> or <b>dwarf lupine</b> is a perennial herbaceous plant in the pea family (Fabaceae) endemic to western North America.",https://en.wikipedia.org/wiki/Lupinus lepidus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,6372,https://inaturalist-open-data.s3.amazonaws.com/photos/247237486/medium.jpeg,"[None, None, None, None, None]",Plantae
281826,Mammillaria carnea,,species,<i><b>Mammillaria carnea</b></i> is a species of cactus in the subfamily Cactoideae.,https://en.wikipedia.org/wiki/Mammillaria carnea,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,,,False,False,False,False,795,https://inaturalist-open-data.s3.amazonaws.com/photos/10887780/medium.jpeg,"[None, None, None, None, None]",Plantae
62691,Lupinus argenteus,silvery lupine,species,"<i><b>Lupinus argenteus</b></i> is a species of lupine known by the common name <b>silvery lupine</b>. It is native to much of western North America from the southwestern Canadian provinces to the southwestern and midwestern United States, where it grows in several types of habitat, including sagebrush, grassland, and forests. This is a perennial herb growing erect to heights anywhere between 10 centimeters and 1.5 meters. It is sometimes silvery-hairy in texture and sometimes nearly hairless. Each palmate...",https://en.wikipedia.org/wiki/Lupinus argenteus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,16647,https://inaturalist-open-data.s3.amazonaws.com/photos/18421301/medium.jpg,"[None, None, None, None, None]",Plantae
62690,Lupinus arbustus,Longspur Lupine,species,"<i><b>Lupinus arbustus</b></i> is a species of lupine known by the common name <b>longspur lupine</b>. It is native to western North America from British Columbia to California to Utah, where it grows in several types of habitat, including sagebrush and forests. This is a perennial herb growing erect to a maximum of 70 centimetres (28 inches) tall. It is sometimes hairy in texture. Each palmate leaf is made up of 7 to 13 leaflets each up to...",https://en.wikipedia.org/wiki/Lupinus arbustus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,2328,https://inaturalist-open-data.s3.amazonaws.com/photos/6198710/medium.jpg,"[None, None, None, None, None]",Plantae
